participant_id,group,age_round,GI_improve,concentration_post,active_days
2789,crosswords,62,-8.564366018,4,63
2790,crosswords,55,-0.140021396,4,67
2791,lumosity,25,-13.13373041,3,23
2792,lumosity,62,10.87097385,5,46
2793,lumosity,38,-6.183912973,4,29
2794,lumosity,29,14.6207231,4,34
2795,lumosity,35,4.4917517,4,69
2796,crosswords,20,-15.71240586,4,60
2797,crosswords,35,8.520520377,4,65
2798,lumosity,28,5.74951193,4,64
2799,crosswords,43,-16.19471568,5,37
2800,crosswords,24,-19.19348548,3,68
2801,lumosity,22,6.367680182,4,24
2802,lumosity,38,16.72509164,4,47
2803,crosswords,50,7.889652354,4,51
2804,lumosity,20,-0.57177013,4,61
2805,crosswords,59,-2.070516913,3,40
2806,lumosity,33,-0.373218695,4,47
2807,crosswords,23,22.47008672,4,52
2808,lumosity,27,14.62327651,4,41
2809,lumosity,47,-9.783749244,5,59
2810,crosswords,43,-4.219215694,4,68
2811,crosswords,29,9.849111752,4,48
2812,lumosity,19,6.90615275,4,30
2813,lumosity,33,16.4839317,4,17
2814,lumosity,28,9.36256242,4,49
2815,crosswords,66,-5.878430835,5,49
2816,crosswords,25,3.40892795,4,56
2817,lumosity,43,6.34472175,4,16
2818,crosswords,52,14.5398936,4,45
2819,lumosity,53,-3.606265941,4,24
2820,crosswords,26,11.18702193,4,39
2821,crosswords,63,19.05648448,2,51
2822,lumosity,36,13.33862437,4,62
2823,crosswords,39,0.027599659,4,4
2824,lumosity,19,5.933066137,5,61
2825,crosswords,56,-5.111966629,4,64
2826,crosswords,51,-9.902127036,4,2
2827,crosswords,65,10.23426705,4,54
2828,lumosity,21,4.634656354,5,37
2829,lumosity,30,11.50002204,2,53
2830,crosswords,32,18.30533947,4,59
2831,crosswords,25,5.465354231,4,55
2832,lumosity,53,26.0967774,4,29
2833,lumosity,38,-8.501312055,4,25
2834,crosswords,25,1.969753294,4,28
2835,crosswords,46,-16.24665211,4,61
2836,crosswords,37,-5.284391484,4,22
2837,lumosity,23,1.120191978,2,51
2838,crosswords,26,9.785183858,4,40
2839,lumosity,34,1.689578053,4,51
2840,lumosity,38,-5.253380376,5,57
2841,crosswords,29,17.88754271,5,60
2842,crosswords,31,-31.88903592,4,48
2843,lumosity,23,2.904653059,5,45
2844,crosswords,66,1.363577563,5,56
2845,crosswords,35,0.367617772,4,57
2846,lumosity,32,-1.719169765,2,44
2847,lumosity,21,-4.910899175,4,17
2848,lumosity,20,10.6069344,4,66
2849,lumosity,53,13.72069419,5,65
2850,lumosity,62,-3.346322867,4,70
2851,lumosity,35,-2.699203001,4,65
2852,lumosity,37,-1.923888486,3,39
2853,lumosity,60,53.76043151,2,56
2854,lumosity,27,-4.224363241,5,53
2855,crosswords,42,4.648491237,3,59
2856,lumosity,45,3.996836684,4,52
2857,crosswords,23,-23.00768411,4,44
2858,lumosity,49,-10.70748982,2,56
2859,lumosity,67,15.1738956,5,50
2860,crosswords,61,10.96804508,4,48
2861,lumosity,30,21.60548705,5,63
2862,lumosity,23,7.054868781,4,35
2863,crosswords,30,8.932534322,4,61
2864,crosswords,23,0.22705268,4,25
2865,lumosity,25,1.381824617,5,49
2866,lumosity,66,12.96004664,4,64
2867,crosswords,29,-10.25709379,4,11
2868,lumosity,18,7.119542027,4,70
2869,lumosity,52,-0.310508928,5,39
2870,lumosity,56,-4.319233682,5,54
2871,lumosity,23,16.62296763,2,20
2872,lumosity,33,3.3410475,5,49
2873,lumosity,58,-3.568799167,4,38
2874,crosswords,48,-17.52327707,4,52
2875,lumosity,47,10.15795634,5,31
2876,lumosity,44,4.678284823,2,59
2877,crosswords,24,-4.055600797,4,28
2878,lumosity,20,5.14848025,3,6
2879,crosswords,54,14.15655184,3,35
2880,lumosity,46,1.663428023,NA,69
2881,crosswords,59,-7.900505996,4,53
2882,lumosity,21,21.75950583,4,57
2883,crosswords,23,6.911927953,5,49
2884,crosswords,30,19.46804597,2,65
2885,crosswords,27,0.726710021,5,68
2886,crosswords,31,-2.962297598,4,69
2887,crosswords,18,3.126018452,4,56
2888,crosswords,25,8.565563247,3,44
2889,crosswords,21,11.90102248,4,4
2890,crosswords,64,3.862248257,2,62
2891,lumosity,25,4.377726566,5,47
2892,crosswords,41,14.03357249,4,68
2893,crosswords,46,23.36142946,4,54
2894,lumosity,28,20.40140119,4,25
2895,lumosity,20,-4.804139866,4,26
2896,crosswords,23,-13.37186182,4,59
2897,crosswords,28,8.262400395,4,42
2898,crosswords,36,12.90336388,3,66
2899,lumosity,33,-9.301577624,4,51
2900,lumosity,24,16.9103878,5,64
2901,crosswords,19,0.960233664,3,62
2902,crosswords,23,-3.481381344,2,61
2903,lumosity,25,18.67544235,4,45
2904,lumosity,32,38.76528642,4,67
2905,crosswords,30,6.18417623,5,64
2906,lumosity,25,7.446221805,3,42
2907,crosswords,21,-0.963692836,2,6
2908,crosswords,38,-2.993851766,3,62
2909,lumosity,18,5.321875525,3,28
2910,crosswords,19,-8.159365861,4,60
2911,lumosity,21,4.053427983,2,57
2912,lumosity,59,4.688538032,4,56
2913,crosswords,22,3.444876668,4,64
2914,lumosity,46,9.822291666,5,51
2915,lumosity,24,24.99393018,5,57
2916,crosswords,38,-1.760877612,5,57
2917,lumosity,46,-2.219399171,5,58
2918,crosswords,25,-2.68882711,4,13
2919,lumosity,36,6.687495764,3,9
2920,crosswords,20,-1.506925098,2,50
2921,crosswords,44,7.271148406,4,55
2922,lumosity,50,-20.18005914,4,53
2923,crosswords,43,-0.19718893,4,51
2924,crosswords,22,16.25189456,4,26
2925,crosswords,18,19.11838217,4,67
2926,crosswords,42,-3.683492827,4,58
2927,crosswords,24,-3.545761167,4,50
2928,lumosity,62,30.60017679,4,57
2929,lumosity,38,-4.013032832,4,61
2930,crosswords,19,-10.90818922,4,35
2931,crosswords,34,17.13529832,4,55
2932,lumosity,31,11.77111183,5,67
2933,lumosity,48,-15.94014388,5,47
2934,lumosity,23,5.232204308,3,61
2935,lumosity,20,-3.83789779,4,61
2936,lumosity,27,13.74807382,4,53
2937,crosswords,52,9.598055438,3,46
2938,lumosity,69,21.43211421,4,59
2939,lumosity,38,5.196296648,1,46
2940,lumosity,34,6.669853811,1,30
2941,crosswords,27,-7.689330582,4,66
2942,crosswords,29,12.12868859,4,4
2943,lumosity,22,2.625789445,4,56
2944,crosswords,49,-1.846068141,2,52
2945,lumosity,37,8.088510739,4,37
2946,lumosity,25,16.73410298,5,31
2947,crosswords,25,22.13352933,4,61
2948,crosswords,76,-0.376259869,3,38
2949,crosswords,38,-0.978106151,3,50
2950,crosswords,33,-4.728994911,4,43
2951,lumosity,22,3.291374683,4,44
2952,crosswords,21,-13.14243861,2,37
2953,lumosity,20,8.158129046,4,48
2954,lumosity,28,-2.646614034,1,37
2955,lumosity,30,-0.071277523,3,7
2956,lumosity,39,-12.02268727,4,67
2957,lumosity,33,26.37982699,2,61
2958,crosswords,23,6.504747785,4,63
2959,lumosity,27,17.82594705,4,63
2960,lumosity,24,-2.313621964,4,50
2961,crosswords,39,4.898798754,2,21
2962,crosswords,51,12.37672993,2,86
2963,crosswords,53,-1.275563829,2,54
2964,crosswords,67,12.61028994,4,68
2965,lumosity,22,12.43337994,4,41
2966,crosswords,32,-16.37836362,5,35
2967,crosswords,56,-5.099952591,4,59
2968,lumosity,29,9.754729323,5,40
2969,lumosity,41,13.74832949,4,49
2970,crosswords,59,-8.086388435,4,19
2971,crosswords,58,-8.023098338,4,65
2972,crosswords,35,3.234132095,2,62
2973,crosswords,26,-5.819816597,4,58
2974,lumosity,60,-10.17633504,3,47
2975,lumosity,33,2.065823184,4,41
2976,lumosity,32,3.382612038,4,60
2977,crosswords,20,-1.647662748,3,47
2978,crosswords,58,21.98286068,5,56
2979,crosswords,29,0.906333617,4,47
2980,lumosity,30,-1.114816697,2,51
2981,lumosity,29,-3.266657417,4,45
2982,lumosity,26,20.63700141,4,67
2983,lumosity,54,20.11544291,3,49
2984,lumosity,57,56.02248714,4,62
2985,crosswords,33,-6.410555805,4,55
2986,crosswords,42,-16.63821753,3,21
2987,crosswords,34,-15.14220379,3,6
2988,crosswords,31,26.52807386,2,36
2989,lumosity,25,8.969934751,4,68
2990,crosswords,48,-7.44992585,4,49
2991,crosswords,20,-3.524137149,4,45
2992,lumosity,23,-9.208847486,4,14
2993,crosswords,20,-10.11400574,1,31
2994,lumosity,48,-5.801287444,4,45
2995,lumosity,19,10.19709447,4,69
2996,crosswords,29,8.180443079,4,52
2997,crosswords,56,9.889332021,4,60
2998,crosswords,47,19.56577813,4,25
2999,lumosity,48,6.183993883,4,52
3000,lumosity,57,3.71226113,3,3
3001,lumosity,21,26.05719181,1,50
3002,lumosity,21,12.21783812,5,34
3003,crosswords,43,12.39393284,3,57
3004,lumosity,49,16.78843323,4,42
3005,crosswords,35,-6.58111889,4,55
3006,lumosity,32,16.94301538,4,51
3007,crosswords,22,1.739273844,5,65
3008,crosswords,31,10.39836445,5,61
3009,crosswords,25,-1.349958838,4,61
3010,lumosity,54,10.62597667,4,25
3011,lumosity,53,-6.243771414,4,47
3012,lumosity,34,28.83739801,5,26
3013,crosswords,36,10.3492702,4,44
3014,crosswords,54,3.208447524,4,69
3015,crosswords,21,6.171390829,4,19
3016,crosswords,26,-3.02667889,2,49
3017,lumosity,33,-5.601008212,4,48
3018,crosswords,24,-0.362792334,5,23
3019,crosswords,56,1.094820902,3,57
3020,crosswords,35,-10.62520756,4,65
3021,lumosity,25,16.38537327,4,38
3022,crosswords,56,2.773804764,3,61
3023,lumosity,20,13.75663846,4,63
3024,lumosity,53,-13.72255159,4,67
3025,crosswords,56,12.76484226,3,58
3026,crosswords,20,12.50207765,2,32
3027,lumosity,18,13.87908874,4,63
3028,lumosity,20,17.36356923,4,28
3029,lumosity,24,-10.45534924,NA,25
3030,lumosity,21,-28.78334907,5,62
3031,lumosity,31,2.793428672,4,59
3032,crosswords,63,8.807561278,4,61
3033,lumosity,37,-11.29975557,4,33
3034,crosswords,24,-7.89589821,4,30
3035,crosswords,55,19.89598587,4,63
3036,lumosity,52,39.30120714,4,59
3037,crosswords,28,10.26059651,5,42
3038,lumosity,64,-15.81960779,1,60
3039,crosswords,47,1.824283789,4,49
3040,lumosity,35,-1.22799932,4,50
3041,lumosity,24,21.92061622,5,46
3042,crosswords,25,13.83565372,4,57
3043,lumosity,24,11.47462578,5,65
3044,crosswords,79,11.14283693,5,64
3045,lumosity,33,-11.08852222,4,51
3046,crosswords,49,-5.003691798,3,62
3047,lumosity,49,5.789024496,4,68
3048,crosswords,21,7.307288774,2,47
3049,crosswords,23,-2.370437926,3,51
3050,lumosity,24,1.703973451,4,43
3051,lumosity,47,-2.50912736,4,59
3052,crosswords,33,4.594189778,3,49
3053,crosswords,21,14.32247026,4,0
3054,crosswords,24,-7.778129458,4,49
3055,crosswords,27,16.73243657,3,55
3056,lumosity,61,22.7646999,4,57
3057,crosswords,36,29.63502285,4,49
3058,crosswords,32,3.363558199,4,53
3059,lumosity,21,29.17797664,5,46
3060,lumosity,27,0.398963148,4,62
3061,lumosity,40,-21.82320938,4,20
3062,crosswords,25,6.08434059,4,52
3063,lumosity,33,21.08134952,2,40
3064,lumosity,23,2.019878075,4,53
3065,crosswords,33,-23.303519,4,56
3066,lumosity,30,2.987190635,2,0
3067,lumosity,38,20.36254699,4,47
3068,crosswords,47,1.752236512,4,54
3069,crosswords,36,-4.156254864,4,60
3070,lumosity,28,-6.980436028,3,61
3071,lumosity,46,2.828678141,4,22
3072,crosswords,48,12.63094241,4,71
3073,lumosity,25,12.79372525,4,56
3074,lumosity,27,-0.035776937,5,28
3075,lumosity,21,17.93048803,4,54
3076,lumosity,31,17.67053997,4,40
3077,crosswords,26,20.69444563,4,39
3078,crosswords,30,-1.802751303,4,51
3079,crosswords,25,2.942497034,4,18
3080,crosswords,69,0.33910802,3,25
3081,lumosity,29,20.89943518,NA,67
3082,lumosity,71,10.73291533,4,41
3083,crosswords,60,7.283238896,3,57
3084,crosswords,21,1.785741344,3,1
3085,crosswords,26,16.3274805,3,68
3086,crosswords,20,19.10483994,5,43
3087,crosswords,62,-15.31033215,5,47
3088,crosswords,27,-3.015282164,4,31
3089,lumosity,26,16.93294272,5,57
3090,crosswords,34,-27.70554886,4,53
3091,crosswords,20,6.862921973,2,16
3092,crosswords,42,4.529761234,4,60
3093,lumosity,80,17.12662045,3,32
3094,crosswords,19,9.42362452,4,40
3095,lumosity,50,-2.756063717,4,50
3096,lumosity,39,7.385886236,4,61
3097,lumosity,20,-3.330131307,4,23
3098,lumosity,30,-8.392889818,2,22
3099,crosswords,22,6.360690603,2,15
3100,lumosity,37,-4.823689913,2,16
3101,lumosity,41,-3.30211682,4,49
3102,crosswords,71,10.4497773,2,61
3103,lumosity,75,11.00004517,4,52
3104,lumosity,44,6.232869997,5,48
3105,lumosity,34,7.142260763,4,40
3106,lumosity,65,20.50410688,4,39
3107,crosswords,25,8.228422878,4,42
3108,crosswords,57,3.388334423,3,67
3109,lumosity,24,-3.506939017,5,51
3110,lumosity,59,16.70757544,4,65
3111,lumosity,30,8.96412238,3,7
3112,lumosity,18,-7.745690181,5,15
3113,lumosity,33,18.54167086,4,43
3114,crosswords,34,5.869466631,5,67
3115,lumosity,29,5.88086943,4,43
3116,lumosity,28,1.020340752,5,23
3117,lumosity,36,8.428351329,3,50
3118,lumosity,20,2.200202848,4,55
3119,crosswords,46,-0.624928078,4,48
3120,lumosity,27,20.95236308,5,59
3121,lumosity,73,8.04063268,5,55
3122,lumosity,33,8.338737208,3,58
3123,crosswords,52,1.162205715,3,62
3124,lumosity,30,21.482182,4,55
3125,lumosity,23,7.200967032,5,53
3126,crosswords,57,10.4120291,4,51
3127,crosswords,25,-7.650335912,5,28
3128,crosswords,21,1.897357849,5,55
3129,crosswords,64,23.44476203,4,42
3130,crosswords,33,18.07307907,4,5
3131,crosswords,48,15.21422786,3,53
3132,lumosity,22,13.22495361,4,68
3133,crosswords,35,2.471202698,3,60
3134,crosswords,23,-12.04529671,5,53
3135,crosswords,38,-4.393154007,3,9
3136,lumosity,57,-1.257116408,4,55
3137,crosswords,24,1.407390002,3,21
3138,lumosity,31,13.46302458,4,44
3139,crosswords,40,-4.187424126,5,0
3140,lumosity,33,-17.12652291,3,45
3141,lumosity,32,13.61421071,4,63
3142,crosswords,35,-0.289919089,2,62
3143,lumosity,30,9.813204564,5,57
3144,crosswords,18,8.149793499,3,51
3145,lumosity,30,8.46031259,5,41
3146,crosswords,23,14.13886952,4,49
3147,lumosity,24,10.1335942,3,9
3148,lumosity,30,-2.604483701,2,54
3149,lumosity,73,14.68310846,3,34
3150,crosswords,62,23.6882679,3,41
3151,lumosity,31,6.802196005,4,23
3152,lumosity,22,15.27848746,3,54
3153,crosswords,60,27.15352255,4,45
3154,lumosity,19,12.97898192,4,16
3155,crosswords,36,3.548693841,4,65
3156,lumosity,61,-13.26527524,2,51
3157,crosswords,46,-18.19639411,3,61
3158,lumosity,46,9.562022256,4,54
3159,lumosity,33,16.18939684,4,63
3160,crosswords,26,-10.38876509,4,40
3161,crosswords,60,7.185451498,2,69
3162,lumosity,32,-12.08418932,4,55
3163,lumosity,44,-8.901315683,4,44
3164,crosswords,35,7.425066757,NA,0
3165,lumosity,30,13.4771302,4,53
3166,lumosity,25,4.019433533,4,62
3167,crosswords,64,13.98228511,4,59
3168,lumosity,24,1.454302073,4,48
3169,lumosity,35,6.344699391,4,53
3170,lumosity,18,4.855768795,3,54
3171,crosswords,42,-0.574111444,2,51
3172,lumosity,30,2.104143593,3,58
3173,lumosity,24,3.790676485,4,17
3174,lumosity,43,-2.691294089,3,66
3175,crosswords,23,19.14832546,4,50
3176,lumosity,24,-2.153170033,5,51
3177,lumosity,34,-6.352909074,4,57
3178,crosswords,64,-5.305714339,4,61
3179,lumosity,77,5.556411584,4,53
3180,crosswords,32,10.01077834,4,68
3181,crosswords,23,11.07902475,4,59
3182,crosswords,54,-15.24589084,4,56
3183,crosswords,59,-8.550008206,4,42
3184,crosswords,21,16.63560774,5,48
3185,crosswords,31,0.320178588,4,22
3186,crosswords,32,8.568505158,3,45
3187,lumosity,37,7.696208151,4,37
3188,crosswords,25,11.19357155,4,62
3189,lumosity,32,2.119182829,4,28
3190,lumosity,37,2.179804653,3,58
3191,lumosity,20,-1.509163798,4,58
3192,lumosity,58,10.60308968,4,56
3193,lumosity,28,9.018411388,4,58
3194,crosswords,28,-0.061335324,2,39
3195,lumosity,27,-6.795512027,4,50
3196,lumosity,27,-16.27327866,4,12
3197,crosswords,53,6.462409952,2,46
3198,crosswords,24,3.70723932,4,46
3199,lumosity,63,5.935653536,5,35
3200,lumosity,20,-17.69736313,5,58
3201,lumosity,34,-33.88874299,4,48
3202,crosswords,26,-8.320843112,4,47
3203,crosswords,34,11.44495116,5,4
3204,lumosity,41,15.48080328,5,56
3205,lumosity,59,7.607486213,5,12
3206,lumosity,22,4.214826538,4,52
3207,crosswords,21,-0.94975072,5,65
3208,crosswords,26,5.14612459,4,50
3209,lumosity,30,13.08025791,4,40
3210,crosswords,20,-3.35056777,3,1
3211,crosswords,24,8.775275643,3,53
3212,crosswords,28,7.120187116,4,38
3213,lumosity,24,-6.39951296,4,51
3214,lumosity,59,9.68124456,4,60
3215,lumosity,32,-6.661709656,4,33
3216,crosswords,43,4.238705387,5,47
3217,crosswords,27,-0.372026327,5,53
3218,lumosity,37,4.467451249,3,49
3219,lumosity,34,3.139569823,5,58
3220,crosswords,21,24.34043799,4,28
3221,crosswords,18,17.90834702,5,60
3222,crosswords,26,-13.75813739,4,59
3223,crosswords,24,10.04898303,2,58
3224,lumosity,24,7.996005021,2,52
3225,lumosity,20,8.46284246,4,55
3226,lumosity,27,-1.465301869,4,43
3227,lumosity,34,32.53771008,4,50
3228,crosswords,36,-3.945281177,4,39
3229,lumosity,56,-11.95726167,2,45
3230,crosswords,20,11.39804262,3,23
3231,crosswords,21,4.72374715,4,8
3232,crosswords,32,3.515101634,5,45
3233,lumosity,30,-1.921363324,4,38
3234,lumosity,61,4.582911041,4,33
3235,crosswords,21,-5.033149806,2,5
3236,crosswords,26,14.9999319,2,64
3237,crosswords,21,-2.138455492,4,19
3238,crosswords,47,5.623359575,2,14
3239,crosswords,27,-4.352822893,3,56
3240,lumosity,26,10.73905939,4,52
3241,lumosity,39,22.83059168,4,46
3242,lumosity,18,28.41493667,4,24
3243,crosswords,19,2.363914131,5,41
3244,lumosity,19,-22.1725217,4,56
3245,lumosity,22,10.70836082,3,49
3246,crosswords,24,-8.42571968,3,56
3247,crosswords,42,14.24445818,4,70
3248,lumosity,37,21.5836141,4,51
3249,lumosity,23,4.094886345,5,40
3250,lumosity,33,-8.833363493,2,52
3251,lumosity,21,6.072171444,5,23
3252,lumosity,20,-2.970841583,4,61
3253,crosswords,36,-0.419248769,4,51
3254,crosswords,22,6.368607617,4,43
3255,crosswords,27,-13.30829589,4,60
3256,lumosity,31,6.880389176,4,57
3257,crosswords,36,-0.996937057,4,4
3258,lumosity,57,-10.98776287,4,45
3259,lumosity,34,4.128539583,5,55
3260,crosswords,27,-4.857372284,4,59
3261,lumosity,52,5.604591942,5,56
3262,crosswords,45,-17.45319618,4,70
3263,crosswords,24,-14.63414729,4,39
3264,crosswords,43,1.641741872,4,53
3265,lumosity,44,7.965247899,5,58
3266,lumosity,24,-5.341359927,3,59
3267,lumosity,26,10.32192484,2,32
3268,lumosity,51,18.46897855,5,51
3269,lumosity,42,21.5021223,4,15
3270,crosswords,21,9.69912464,5,58
3271,lumosity,23,-10.82777225,5,45
3272,lumosity,56,8.031704049,5,43
3273,crosswords,23,6.06865874,4,51
3274,lumosity,24,-5.760462259,3,3
3275,lumosity,18,14.17296277,4,62
3276,lumosity,25,-4.54167994,5,15
3277,lumosity,21,21.0944972,4,38
3278,lumosity,44,7.890424197,4,33
3279,lumosity,42,13.76622759,3,61
3280,lumosity,31,6.889334365,4,54
3281,crosswords,40,-0.23833435,4,60
3282,lumosity,22,-7.296646477,1,44
3283,crosswords,20,-16.52201916,4,6
3284,lumosity,49,18.15530473,4,50
3285,crosswords,54,11.02135085,4,25
3286,lumosity,33,9.679394422,4,63
3287,crosswords,25,-4.799678503,4,40
3288,crosswords,35,-12.80986758,4,3
3289,lumosity,31,5.62944913,4,56
3290,crosswords,45,-3.389744156,2,50
3291,crosswords,45,28.22467443,3,57
3292,lumosity,62,3.518561416,5,59
3293,crosswords,28,10.46952546,4,48
3294,crosswords,53,-1.341286688,4,61
3295,lumosity,26,23.19152891,4,40
3296,lumosity,49,-11.08048873,4,56
3297,crosswords,68,-0.849244131,4,69
3298,crosswords,37,-2.14240655,4,43
3299,crosswords,28,16.31922938,1,11
3300,crosswords,59,-0.644130581,4,56
3301,crosswords,65,-6.544240966,4,44
3302,crosswords,66,17.84537392,4,55
3303,crosswords,37,19.65652606,4,56
3304,crosswords,32,-8.174208684,4,54
3305,lumosity,20,5.621495224,1,22
3306,lumosity,61,25.41524862,4,16
3307,lumosity,22,-12.59209342,2,30
3308,crosswords,19,17.43007804,3,57
3309,crosswords,33,17.27491353,5,70
3310,lumosity,46,-3.634501259,4,52
3311,lumosity,27,8.351729363,3,47
3312,lumosity,49,-2.816236406,4,66
3313,lumosity,49,-11.89335423,1,14
3314,crosswords,18,8.169481313,4,38
3315,crosswords,34,3.767216921,1,56
3316,crosswords,52,8.541341416,4,54
3317,crosswords,23,0.004379681,4,46
3318,crosswords,22,3.072744305,4,47
3319,crosswords,62,5.200040421,4,61
3320,lumosity,22,7.362276917,5,54
3321,lumosity,21,-9.187027976,1,14
3322,crosswords,62,-5.068128053,3,58
3323,crosswords,26,16.11480009,4,19
3324,crosswords,65,5.338685815,NA,64
3325,crosswords,31,3.497428234,4,52
3326,lumosity,34,8.084137348,4,51
3327,crosswords,26,-5.759299608,2,15
3328,crosswords,40,5.00573208,4,55
3329,lumosity,30,18.68429906,4,48
3330,crosswords,24,11.31107846,2,48
3331,lumosity,57,-0.088627807,NA,38
3332,crosswords,19,-2.417872716,5,49
3333,lumosity,58,-7.148330454,4,50
3334,lumosity,73,-7.547644741,4,68
3335,lumosity,23,-9.85452505,4,51
3336,lumosity,22,-1.904920088,4,7
3337,crosswords,40,-5.385947674,5,33
3338,crosswords,27,-1.680354866,3,19
3339,crosswords,19,-1.762122103,4,9
3340,crosswords,60,12.8755742,3,61
3341,lumosity,25,6.963036874,4,42
3342,lumosity,21,6.319749442,4,45
3343,crosswords,57,10.43523114,3,61
3344,crosswords,26,8.849523025,4,37
3345,crosswords,21,-0.846289842,5,26
3346,crosswords,24,16.5550129,4,65
3347,crosswords,23,-5.012166618,4,16
3348,crosswords,29,10.03081205,5,63
3349,crosswords,53,11.5102406,3,47
3350,crosswords,25,6.751491425,5,50
3351,lumosity,62,11.50314857,4,61
3352,lumosity,24,15.93073263,4,9
3353,crosswords,28,0.916759605,3,21
3354,crosswords,30,-3.053887775,5,59
3355,crosswords,30,9.431860367,4,47
3356,crosswords,49,5.761342229,4,38
3357,crosswords,57,-2.642956341,4,50
3358,lumosity,29,0.482437163,5,59
3359,lumosity,20,19.59115554,4,64
3360,lumosity,49,6.682729139,3,1
3361,lumosity,24,4.484991148,4,57
3362,lumosity,55,-11.46041924,3,25
3363,lumosity,68,15.08484178,3,57
3364,lumosity,45,-4.964367771,4,53
3365,crosswords,56,-1.724411432,3,68
3366,crosswords,29,-3.808768125,3,66
3367,lumosity,23,16.19728654,4,58
3368,crosswords,21,-1.637988659,4,40
3369,lumosity,28,12.53600097,3,57
3370,crosswords,18,0.582516542,4,2
3371,crosswords,41,9.931165306,4,51
3372,crosswords,30,2.929462873,4,69
3373,lumosity,50,9.935372763,5,49
3374,lumosity,55,-13.25847362,4,64
3375,lumosity,45,6.159202142,4,47
3376,lumosity,34,8.836399749,4,39
3377,crosswords,28,2.368016928,3,4
3378,lumosity,42,5.137475008,4,3
3379,lumosity,39,13.67023005,4,57
3380,lumosity,31,7.344982032,5,24
3381,lumosity,54,-6.800688503,4,37
3382,lumosity,69,15.83054679,3,60
3383,crosswords,21,-9.761612389,4,19
3384,crosswords,45,23.60916668,4,58
3385,lumosity,30,10.74554417,5,49
3386,crosswords,54,27.08020468,2,26
3387,lumosity,25,-10.41224038,2,36
3388,crosswords,52,-10.09632471,3,48
3389,crosswords,68,-2.568176365,4,70
3390,lumosity,35,10.59812333,4,62
3391,lumosity,32,-7.980069416,4,48
3392,crosswords,26,-8.91335434,4,55
3393,lumosity,25,-3.36892153,4,45
3394,crosswords,32,22.6451584,5,22
3395,lumosity,54,5.646534715,4,50
3396,lumosity,59,-9.76642571,3,5
3397,crosswords,61,-11.29646841,2,52
3398,lumosity,46,-20.66217382,5,54
3399,lumosity,56,31.91655536,5,37
3400,crosswords,57,15.53565619,4,27
3401,crosswords,29,6.191433928,2,1
3402,lumosity,58,16.05679959,4,57
3403,crosswords,56,-2.270995926,2,45
3404,crosswords,48,-27.17924925,4,61
3405,crosswords,20,-4.673379965,4,55
3406,lumosity,26,12.19734251,5,46
3407,lumosity,70,4.310679785,5,64
3408,lumosity,39,2.216145284,5,56
3409,lumosity,34,11.52598736,2,60
3410,lumosity,40,-3.450482049,5,66
3411,crosswords,22,2.95924927,4,46
3412,crosswords,31,2.304254291,1,55
3413,lumosity,40,34.74641643,4,51
3414,lumosity,56,6.822133252,4,28
3415,crosswords,56,-11.04668986,4,60
3416,lumosity,44,1.864157751,4,37
3417,lumosity,64,7.794859284,5,51
3418,crosswords,67,-4.244223412,2,57
3419,lumosity,28,9.798839636,5,60
3420,lumosity,59,24.0761478,4,56
3421,crosswords,32,-1.929804344,5,52
3422,lumosity,36,11.03369667,5,56
3423,crosswords,61,-7.926187212,4,63
3424,crosswords,18,1.144198929,3,49
3425,lumosity,24,12.99716417,4,45
3426,lumosity,47,0.646059076,5,57
3427,crosswords,23,-19.5396296,2,8
3428,crosswords,49,18.73708079,4,39
3429,crosswords,29,7.548691613,4,64
3430,lumosity,56,-0.014008117,5,25
3431,lumosity,19,7.440102106,NA,52
3432,crosswords,40,14.10973395,3,65
3433,crosswords,33,3.767762312,4,42
3434,crosswords,23,3.163637349,4,6
3435,lumosity,36,19.82556826,5,59
3436,lumosity,19,-7.654634462,4,3
3437,lumosity,72,-0.495659046,4,51
3438,lumosity,39,15.30343081,4,44
3439,lumosity,56,14.87862419,4,55
3440,crosswords,24,-17.96660021,4,1
3441,lumosity,67,11.86160999,4,55
3442,lumosity,62,14.83401255,5,68
3443,crosswords,32,16.3848258,5,43
3444,lumosity,57,3.114587438,4,57
3445,crosswords,24,21.51585395,4,65
3446,crosswords,24,-6.184080563,5,32
3447,lumosity,23,21.63861587,5,63
3448,crosswords,21,7.204350181,2,64
3449,lumosity,24,5.801147874,4,49
3450,crosswords,30,7.435472552,4,43
3451,crosswords,48,7.220849587,3,53
3452,crosswords,69,-9.650790655,2,66
3453,lumosity,47,-1.70975158,5,38
3454,lumosity,35,4.223701942,5,40
3455,crosswords,49,-5.820953596,2,3
3456,crosswords,52,12.11246653,NA,59
3457,lumosity,46,20.70995712,4,46
3458,lumosity,18,2.946763821,5,28
3459,lumosity,18,5.334549141,3,32
3460,lumosity,32,11.802409,5,36
3461,crosswords,25,3.319085164,4,0
3462,lumosity,68,2.044355406,5,60
3463,lumosity,52,-10.48565031,4,37
3464,lumosity,37,4.511460758,5,45
3465,lumosity,26,7.834840503,4,53
3466,lumosity,23,0.368564787,4,58
3467,crosswords,25,-10.32234961,5,58
3468,lumosity,26,-9.795076358,5,61
3469,lumosity,19,18.34720631,5,59
3470,crosswords,23,-8.750515744,4,33
3471,crosswords,47,-11.95969485,5,66
3472,lumosity,44,-25.47315213,4,44
3473,crosswords,24,17.32311883,5,60
3474,crosswords,62,2.792781963,4,46
